,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,First Blood,Num Matches
0,Jett,0.86,14.2,16.5,3.5,16.7%,37.5%,210,18.8%,306
1,Sage,1.17,14.0,12.0,4.3,66.7%,18.8%,209,14.3%,153
2,Sova,0.84,13.5,16.0,4.5,50%,12.5%,225,22.2%,102
3,Killjoy,0.92,12.0,13.0,1.0,50%,12.5%,176,4.2%,102
4,Reyna,1.62,21.0,13.0,4.0,50%,12.5%,335,11.9%,102
5,Raze,2.30,23.0,10.0,5.0,100%,6.3%,350,21.7%,51
