,Weapon Name,Kills Per Match,Headshot,Bodyshot,Legshot,Damage Per Round
0,Vandal,10.3,26.4%,70.1%,3.4%,122
1,Operator,4.0,11.1%,77.8%,11.1%,147
2,Phantom,3.0,18.2%,60.6%,21.2%,114
3,Ghost,2.3,18.5%,81.5%,0%,72
4,Guardian,2.0,20%,80%,0%,228
5,Sheriff,1.0,39.1%,60.9%,0%,115
6,Marshal,1.0,25%,75%,0%,119
7,Classic,0.8,24%,68%,8%,63
8,Bulldog,0.5,11.1%,88.9%,0%,71
9,Spectre,0.5,13.6%,72.7%,13.6%,76
