,Weapon Name,Kills Per Match,Headshot,Bodyshot,Legshot,Damage Per Round
0,Vandal,8.4,22.6%,66.3%,11.1%,127
1,Phantom,7.7,21.5%,73.4%,5.1%,120
2,Operator,5.0,8.7%,87%,4.3%,148
3,Spectre,2.4,16%,68%,16%,91
4,Bulldog,1.5,20%,60%,20%,100
5,Sheriff,1.4,16.7%,81.3%,2.1%,90
6,Frenzy,1.3,26.3%,73.7%,0%,101
7,Classic,1.0,12.7%,81%,6.3%,83
8,Ghost,1.0,29.4%,70.6%,0%,79
9,Ares,1.0,25%,75%,0%,162
10,Marshal,1.0,0%,100%,0%,86
11,Judge,1.0,0%,69.2%,30.8%,99
12,Shorty,0.5,41.7%,58.3%,0%,83
