,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,First Blood,Num Matches
0,Sage,0.70,7.7,11.0,6.3,100%,33.3%,135,4.3%,153
1,Jett,0.96,13.5,14.0,5.0,100%,22.2%,196,25.9%,102
2,Reyna,1.00,15.0,15.0,4.0,0%,11.1%,257,6.7%,51
3,Cypher,1.67,15.0,9.0,3.0,100%,11.1%,220,13.3%,51
4,Skye,1.00,16.0,16.0,2.0,100%,11.1%,173,12.5%,51
5,Viper,0.94,15.0,16.0,6.0,0%,11.1%,175,13.3%,51
