,Weapon Name,Kills Per Match,Headshot,Bodyshot,Legshot,Damage Per Round
0,Vandal,8.3,27.4%,63.1%,9.5%,133
1,Sheriff,2.8,25.8%,67.7%,6.5%,111
2,Spectre,2.3,31.8%,63.6%,4.5%,104
3,Ghost,1.8,11.5%,84.6%,3.8%,87
4,Phantom,1.0,26.3%,68.4%,5.3%,115
5,Classic,0.0,0%,100%,0%,26
6,Bulldog,0.0,0%,100%,0%,70
