,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,First Blood,Num Matches
0,Reyna,1.48,19.3,13.0,3.3,50%,50%,301,13%,204
1,Jett,0.82,13.5,16.5,5.5,50%,25%,193,29.6%,102
2,Phoenix,0.76,16.0,21.0,5.0,0%,12.5%,218,25%,51
3,Sage,0.62,8.0,13.0,1.0,0%,12.5%,161,12.5%,51
