,Weapon Name,Kills Per Match,Headshot,Bodyshot,Legshot,Damage Per Round
0,Operator,13.0,0%,100%,0%,146
1,Vandal,8.2,22.7%,70.8%,6.5%,130
2,Phantom,6.5,26.7%,69.3%,4%,134
3,Sheriff,3.3,38.5%,57.7%,3.8%,125
4,Spectre,2.0,20.5%,77.3%,2.3%,102
5,Bulldog,2.0,13.3%,86.7%,0%,135
6,Judge,1.5,21.1%,63.2%,15.8%,83
7,Frenzy,1.3,16.1%,77.4%,6.5%,104
8,Stinger,1.0,40%,40%,20%,104
9,Ghost,0.6,14.3%,85.7%,0%,73
10,Classic,0.0,22.2%,66.7%,11.1%,76
